,Unix,open,high,low,close,EMA_50,EMA_200,RSI
321,1631923200000,2.807,2.975,2.696,2.885,2.251820506457714,2.136047417264965,61.106671226398056
322,1632009600000,2.885,3.097,2.677,3.046,2.2829648764504853,2.1454745766269414,63.886370966809444
323,1632096000000,3.044,3.143,2.332,2.41,2.287946657701222,2.148213952109182,48.990903335037366
324,1632182400000,2.409,2.667,2.126,2.2,2.2844977613817816,2.1487500212615784,45.240163416443146
325,1632268800000,2.199,2.522,2.147,2.45,2.290988059319656,2.1518671934849762,50.13463593805951
326,1632355200000,2.449,2.837,2.354,2.788,2.310478764257453,2.158446938953632,55.87675941780047
327,1632441600000,2.787,2.795,2.248,2.426,2.315009017862445,2.1612132469698038,49.325542796080896
328,1632528000000,2.428,2.48,2.263,2.31,2.314812585411718,2.1627509977390256,47.40744222210184
329,1632614400000,2.308,2.62,2.063,2.543,2.32376112800506,2.16667946004925,51.48810197028446
330,1632700800000,2.543,2.752,2.357,2.369,2.325535204565437,2.168768895846304,48.46395459906654
331,1632787200000,2.369,2.42,2.219,2.226,2.3216318565535605,2.1693597189049014,46.06910986326291
332,1632873600000,2.225,2.401,2.212,2.289,2.32035217380774,2.1705943598705466,47.30454755256759
333,1632960000000,2.289,2.402,2.253,2.336,2.3209658150165495,2.1723006512272174,48.25685691824754
334,1633046400000,2.336,2.558,2.285,2.532,2.3292416779247938,2.176009881541789,52.141134133179754
335,1633132800000,2.532,2.659,2.457,2.535,2.3373106434569,2.179710459454373,52.20028111940953
336,1633219200000,2.534,2.962,2.48,2.817,2.3561220170356667,2.1862774800261544,57.515414204100054
337,1633305600000,2.817,2.909,2.63,2.883,2.376783926436251,2.1934543910857003,58.67364579202413
338,1633392000000,2.883,3.036,2.754,2.936,2.3987139967999984,2.2011006423389206,59.62553716611097
339,1633478400000,2.936,2.943,2.625,2.738,2.4120193467341338,2.206627364054575,54.5687112954911
340,1633564800000,2.739,2.901,2.651,2.813,2.4277440969423094,2.2128670846200826,56.08789639968855
341,1633651200000,2.815,2.964,2.75,2.959,2.448577685581601,2.220542362609482,58.96457194286939
342,1633737600000,2.959,3.097,2.864,2.907,2.4665550509879743,2.227601400985166,57.51928107314542
343,1633824000000,2.908,2.911,2.678,2.698,2.4756313330750173,2.232437032621877,52.00215306961105
344,1633910400000,2.697,2.812,2.632,2.695,2.4842340346167138,2.2371905482529715,51.925162571771075
345,1633996800000,2.696,2.706,2.519,2.689,2.492264080296215,2.2418320415105213,51.760108720822764
346,1634083200000,2.688,3.0,2.646,2.96,2.5106066825478672,2.249207486662743,58.21991944895755
347,1634169600000,2.96,3.157,2.858,2.891,2.525524080958426,2.255796465307013,56.157918052490395
348,1634256000000,2.89,3.02,2.803,2.898,2.5401309923626125,2.262387579101892,56.326909572535065
349,1634342400000,2.899,3.08,2.881,2.91,2.5546356713673433,2.2690321258613753,56.635495432051854
350,1634428800000,2.911,2.918,2.725,2.869,2.566963694085627,2.2751859298239143,55.20036510922475
351,1634515200000,2.869,2.875,2.722,2.795,2.5759063011690104,2.280515970700714,52.609189799988364
352,1634601600000,2.795,2.848,2.682,2.792,2.5843805701062785,2.285759006222143,52.50159245841546
353,1634688000000,2.792,2.97,2.79,2.938,2.5982480085372406,2.292442882116037,57.1000578154926
354,1634774400000,2.937,3.055,2.838,2.857,2.6083951523524354,2.298226493102829,53.97781947446951
355,1634860800000,2.857,3.374,2.856,3.338,2.6370071258418317,2.308875329555606,65.90148349857256
356,1634947200000,3.338,3.79,3.173,3.692,2.678379421367855,2.323036471259252,71.71058954459741
357,1635033600000,3.692,3.95,3.455,3.502,2.710678287054013,2.3351038275931177,65.28218062753892
358,1635120000000,3.502,4.84,3.485,4.798,2.79253408789967,2.3603057678354356,79.0667450746847
359,1635206400000,4.795,5.288,4.522,4.637,2.8648661246924516,2.3835957928762213,75.07867512602634
360,1635292800000,4.638,4.724,4.033,4.448,2.926949839261083,2.4047082418249053,70.57818314478801
361,1635379200000,4.444,5.5,4.44,4.757,2.9987165490865624,2.4287582336865863,73.38697169722545
362,1635465600000,4.756,5.012,4.557,4.673,3.0643747560282435,2.4516972338903553,71.3916967366705
363,1635552000000,4.673,5.322,4.551,4.736,3.129928718240596,2.475039382165233,72.00643180890621
364,1635638400000,4.736,4.741,4.336,4.418,3.1804413405320062,2.494888201154945,64.47529584806219
